10000	
0.163683501	0.582074335
-0.129258664	-0.807245586
-0.019141787	0.759625485
0.166880177	-0.275510007
0.176850021	0.616722113
0.289583903	0.730451916
-0.689782526	0.514459835
-0.399641827	-0.888064824
-0.143630634	-0.696121794
0.572718972	0.945784647
0.746393662	-0.523563156
-0.914826027	0.49420158
-0.399102557	0.618111725
0.177990562	-0.534329519
0.033656229	-0.737255008
-0.537765554	0.209512274
0.094659808	0.325557615
-0.692185757	0.366814335
-0.277728417	0.749883494
-0.995879258	0.490588162
-0.360867862	0.920985803
0.050895551	-0.280226547
-0.022470822	0.791216752
-0.8471134	0.834151215
-0.84479502	-0.971053543
-0.739479074	-0.461559134
0.370336057	-0.24875124
0.736165927	-0.956995639
-0.536526256	-0.076377861
-0.55877569	-0.682599646
-0.359453021	-0.204225238
-0.831426009	0.75475833
0.00278011	0.830018769
0.660825935	-0.679652479
-0.401752215	-0.510921838
-0.205587713	-0.385992617
-0.182475965	-0.901994645
0.02685765	0.070283742
-0.672123375	0.080815987
0.979174923	0.384309675
-0.999063015	-0.058162135
-0.581953974	0.573733302
-0.847835753	-0.069198311
-0.629477654	0.805638707
0.736802941	-0.025473343
0.606837527	-0.636441998
-0.429441482	0.19016544
0.735912095	-0.995404578
0.69420035	-0.996165858
0.619105055	0.813282431
-0.470196025	0.706554464
-0.311531564	0.460372537
-0.865677621	0.384492813
-0.515951626	-0.026025974
0.814135487	-0.319754311
0.960049673	-0.799499035
0.865302958	0.866044116
0.464761731	-0.621287597
-0.462468947	-0.745453804
-0.299153378	0.318759964
0.815517629	-0.518221984
-0.937791533	0.53512582
0.777975035	-0.5009102
-0.486082729	-0.31281117
0.741069271	-0.518407876
-0.568474957	0.706987013
-0.15931327	-0.359394285
0.135271622	0.367656048
0.303043236	-0.657632302
-0.45895481	0.467663266
-0.540503883	0.427390615
0.059127439	-0.324776669
0.389086309	-0.660306145
-0.056949032	0.178957962
-0.060346901	-0.585126296
0.59703982	-0.991290118
-0.751284932	-0.953977966
-0.982201222	-0.756198666
-0.128316863	-0.927172301
0.646491926	-0.594250199
-0.951890698	-0.595537585
-0.734013761	-0.975604279
-0.809867831	0.917870018
-0.463020894	-0.097052032
0.862086446	-0.788012065
-0.567586265	0.739460732
0.330999803	0.092574624
0.610356132	0.396211429
0.351318786	-0.919831774
-0.830062986	-0.755647105
-0.101014813	0.589529905
-0.340298944	0.671305898
-0.728527867	0.827016257
0.804917208	0.360499601
-0.075509408	0.491491105
-0.349244748	-0.160486637
0.212288072	0.189343562
-0.458722089	0.643726033
-0.995990497	-0.482497687
-0.495704738	0.805326986
0.052740052	0.428740091
-0.82939022	-0.975153383
-0.578309452	0.490500968
-0.29054252	0.609896311
0.430726959	0.532846616
0.59919072	0.977878987
0.475219056	-0.157370739
-0.122314659	0.580334902
-0.669587953	0.586199767
-0.348228727	0.259537908
0.152803886	0.443791218
0.218309901	0.622923229
0.712830686	-0.314952097
-0.339833814	-0.684385546
-0.556539783	-0.565722819
-0.259719129	-0.860673699
0.899965729	-0.596995063
-0.071255279	0.323893652
0.659856778	-0.988537218
0.961248919	0.593737229
0.269640042	0.911693103
0.48946916	-0.383334181
0.12783021	0.581746382
0.360135339	-0.601989636
0.232583913	-0.186431907
0.222557486	-0.206724688
0.365701697	-0.298974325
0.592105062	0.865156981
-0.923586294	-0.927564089
0.329415633	0.865691315
0.815960841	0.147038887
-0.109356407	0.800556782
-0.006106806	-0.527363785
0.979514737	-0.337983117
0.292191566	-0.190671031
-0.386532433	0.297773245
-0.675594153	0.005279304
-0.792761263	-0.203653657
0.462873811	-0.528010038
-0.524800449	0.800327218
-0.256090597	0.583462076
0.780879154	-0.181702701
0.245970977	0.468890603
0.499416518	0.24323489
0.532606416	0.80488292
-0.805744293	-0.535763532
-0.576807869	0.918663803
-0.173431582	-0.59780563
0.52567407	-0.901357695
0.462680421	-0.460543792
-0.254207214	0.511976031
-0.857192865	0.332802409
0.331497607	0.137348128
0.355908164	0.348135822
-0.230927388	-0.350026981
0.479773189	-0.091606782
-0.053775796	-0.502100334
0.261138289	0.371538515
-0.356576863	-0.383844143
-0.789645116	-0.599349494
-0.880967507	0.046835073
0.29856541	-0.956377393
0.653278187	0.506327545
-0.801447292	0.893124469
0.062536227	-0.168954235
-0.326580935	-0.141525621
0.54522175	0.888626099
0.777090792	0.110119059
-0.958443351	0.74248707
0.250231302	-0.478980958
-0.747915762	0.492686581
-0.019243425	-0.876853743
0.978589892	-0.444856312
0.073916965	-0.971668712
0.3163024	-0.454732463
0.850715559	-0.752354416
-0.093469006	-0.340372467
-0.668147359	0.668417681
-0.558748749	0.614029107
-0.840211851	-0.07569345
-0.760114516	-0.163707945
-0.240407069	-0.721236047
0.819093603	-0.511346322
-0.04089783	0.073135507
0.57961393	0.965433406
-0.947934126	-0.301385045
-0.431204987	-0.768142946
-0.010962308	-0.873594083
0.136271803	-0.322199285
-0.008712089	-0.381329606
-0.080542597	0.449685652
-0.677327034	0.154819536
0.361275858	0.328149255
-0.946571699	-0.615854975
-0.811429397	-0.025789585
0.122655352	0.038611538
0.437362486	-0.313065604
-0.730118703	0.694272174
0.393865912	-0.545804625
0.698058949	-0.097692814
0.279483602	-0.321937628
-0.386695295	0.59060064
0.580676333	-0.293656206
0.101370859	-0.943494753
0.681184128	-0.028964986
-0.846686352	0.580109456
0.842487411	0.160746854
-0.513433276	0.446436498
-0.979074934	0.220308124
-0.004060342	0.063425969
0.569236935	0.137433883
-0.199410357	0.138685852
0.430315378	-0.989253835
-0.032567597	0.622200539
0.33521952	-0.604276614
0.071054723	-0.853649136
-0.236420166	0.968678537
-0.839553413	-0.858528421
0.924713323	0.110275152
-0.006640876	-0.730613963
0.682684568	0.522059773
-0.100371773	-0.868263564
0.473268172	-0.101054935
0.945939623	0.415241578
0.80932155	-0.123009728
0.706964767	-0.798916329
0.688804729	0.59019943
-0.3847459	0.355419491
-0.37119346	0.74350643
0.295866557	0.657578873
-0.949668428	-0.68202925
-0.760860811	0.789252355
0.556470449	0.338215514
0.797716495	-0.248975525
-0.186953276	0.257039637
-0.628718842	0.132110617
-0.106809373	-0.493442746
-0.601093794	-0.8449513
0.124653351	-0.348907694
-0.657451082	-0.066762897
-0.150491346	0.647260309
0.249804413	-0.094619248
0.413144945	-0.094673987
-0.818034128	-0.572923026
-0.362183093	-0.785098102
0.880300404	-0.960366362
-0.979982327	0.054955734
-0.680542186	-0.90670383
-0.19254351	0.876208885
0.581806754	-0.325077857
0.030728752	0.953346481
0.825567218	0.295086199
0.681268366	0.267572176
0.830294101	-0.796768053
-0.579678504	-0.067224885
0.337249505	0.92215979
0.329655543	-0.736255554
-0.603285602	-0.372274839
0.489219577	-0.334203127
-0.456019834	-0.359615234
-0.432552488	0.408919825
0.024090779	-0.549717675
-0.958117395	0.656898173
-0.349505957	-0.289950478
-0.089828418	0.174712208
-0.959222516	-0.865402371
0.414566432	0.628205498
0.943344827	-0.944973945
-0.492415206	0.939268166
0.637858198	0.688783486
-0.076077263	-0.920719036
0.499506168	-0.715798003
-0.984288414	0.594552318
0.730418499	0.981524905
-0.524520878	0.273956847
-0.79738036	-0.83581347
0.700108333	0.475841476
-0.985865058	0.950664539
0.333977493	-0.732230295
-0.982138747	0.289860347
0.032793552	-0.012324208
-0.602047303	-0.707558147
0.590165125	0.274043891
-0.924322285	-0.850214275
-0.814287247	-0.644629558
0.591520556	-0.521541554
-0.560501655	0.136555401
-0.808574128	0.537412805
0.013525592	-0.535610561
-0.457620103	0.493610408
-0.693329591	-0.0529531
0.78917711	0.831552271
0.269199168	-0.019131655
-0.802789615	-0.710352594
0.206794426	0.219102955
0.0635893	0.502300408
0.460853611	-0.146752818
-0.327381518	0.404018858
0.253082973	0.464366035
-0.330386268	-0.872746084
0.540202171	-0.361887671
-0.952542371	0.842201645
-0.56710081	-0.091646612
0.943397401	-0.379171297
-0.661574847	0.918445011
0.67462134	-0.989389815
0.661832147	-0.197957666
0.761562837	0.86365814
-0.734546974	0.680003139
-0.025311155	-0.007961969
-0.410091843	-0.210202789
0.455171709	0.717463391
0.811874184	-0.793611572
-0.736162085	0.758192837
0.355424096	-0.411397673
-0.120787046	-0.404749858
0.026050724	0.919230962
-0.261290854	-0.149896149
-0.080518004	0.488544439
0.796381129	-0.616258185
0.907154308	-0.850676689
0.687072052	0.922963815
0.363455571	-0.1226417
-0.949254679	-0.945271664
0.91184088	0.533276821
0.978304743	-0.271186153
-0.166613379	-0.012646133
-0.544644392	-0.255984079
0.86762383	-0.983390628
0.095749029	0.727005318
-0.036449181	-0.051699358
-0.644900581	-0.234120962
0.862489936	0.142471038
-0.343149344	-0.132640181
0.251100395	-0.927376208
0.243752746	0.165081998
0.807753691	-0.826722742
-0.675450372	0.336529284
-0.936643323	0.803210596
-0.655493482	-0.20263277
0.576044186	-0.8535576
0.485501599	-0.874774932
0.011777338	0.530107438
0.270630519	-0.007019771
-0.735407555	0.293174598
-0.45417509	0.197584862
0.486626552	-0.476889095
-0.347383311	0.723185422
0.806069408	-0.862116091
0.242435643	-0.919830514
0.126368497	-0.128203163
0.950383198	0.267288079
-0.098090463	0.479963517
0.024064972	-0.275746562
0.928704273	-0.602632878
-0.131166538	-0.624307816
0.455662444	-0.658825074
0.012822221	0.093461402
0.625491225	-0.585047212
-0.080811601	0.410870923
-0.30282553	0.834391742
0.633851362	0.660807115
-0.754558449	0.69093561
0.836083141	-0.926884552
-0.626810896	0.092942571
0.504094824	-0.416259453
-0.545014989	0.222767267
0.71554364	-0.324330033
0.543694429	0.590958122
-0.848796118	-0.556548414
-0.378532965	0.84278907
0.989784345	-0.749462227
-0.925748526	-0.838050821
-0.6540269	0.624778405
-0.795518461	0.269876148
-0.069871915	-0.633241564
-0.543818179	-0.8357463
-0.599566135	-0.436512626
-0.743401908	0.97318484
-0.652608001	-0.315508752
-0.033066184	-0.028556996
0.297817817	0.623526163
0.55108186	0.313947077
0.657700116	-0.512678578
-0.881566155	-0.750645923
-0.093638409	-0.220126134
-0.894638863	-0.186232747
-0.19340868	0.04590669
-0.917097719	0.915965921
0.349393543	-0.270470073
-0.102490184	-0.075824221
0.734723475	-0.55432768
-0.533900373	0.85752394
-0.486873285	-0.399026072
-0.075301896	-0.318834598
-0.601470583	-0.545241582
0.286156274	0.229430057
-0.143942521	-0.275655496
-0.579435369	0.259463701
-0.382725816	-0.196065058
-0.725908375	-0.709145183
0.958118667	0.934359782
-0.132382423	0.520050553
0.89015367	-0.849782563
0.141826742	-0.389655407
-0.486672512	0.194791784
-0.498904639	-0.332869965
0.037103684	0.060773489
0.782085696	0.684421167
0.65104705	-0.30654848
0.931438541	0.7575482
0.673274277	-0.799015631
-0.664691338	0.275551185
-0.602208045	-0.805159692
-0.636920817	-0.237044974
0.651777952	-0.350844717
0.880570281	0.219201864
-0.700455726	0.854720313
0.179771619	-0.207780758
0.819582127	-0.456857341
-0.961420461	-0.999970867
-0.858646963	0.168221433
0.787934018	0.861681503
-0.315485622	-0.438675465
0.201219837	-0.075325959
-0.544661368	-0.254071176
0.754436418	0.172910204
0.941212053	-0.887179678
0.393543969	-0.814762731
0.897332051	0.750840861
0.947206912	-0.675982864
0.67455285	-0.150789123
0.075281575	0.801597201
0.948927133	-0.90364959
